A01193,2,0,0,2,1.0,0.0,0.0
A01195,3,0,0,3,1.0,0.0,0.0
A01197,2,0,0,2,1.0,0.0,0.0
A01202,3,0,0,3,1.0,0.0,0.0
A01204,7,0,0,7,1.0,0.0,0.0
A01206,1,0,0,1,1.0,0.0,0.0
A01211,2,0,0,2,1.0,0.0,0.0
A01215,30,0,0,30,1.0,0.0,0.0
A01216,7,0,0,7,1.0,0.0,0.0
A01219,3,0,0,3,1.0,0.0,0.0
A01224,4,0,0,4,1.0,0.0,0.0
A01226,7,0,0,7,1.0,0.0,0.0
A01233,1,0,0,1,1.0,0.0,0.0
A01234,1,0,0,1,1.0,0.0,0.0
A01239,2,0,0,2,1.0,0.0,0.0
A01241,1,0,0,1,1.0,0.0,0.0
A01244,1,0,0,1,1.0,0.0,0.0
A01247,3,0,0,3,1.0,0.0,0.0
A01253,7,0,0,7,1.0,0.0,0.0
A01255,2,0,0,2,1.0,0.0,0.0
A01263,9,0,0,9,1.0,0.0,0.0
A01268,2,0,0,2,1.0,0.0,0.0
A01283,0,1,0,1,0.0,1.0,0.0
A01295,0,1,0,1,0.0,1.0,0.0
A01305,3,0,0,3,1.0,0.0,0.0
A01306,3,0,0,3,1.0,0.0,0.0
A01317,2,0,0,2,1.0,0.0,0.0
A01322,2,0,0,2,1.0,0.0,0.0
A01331,3,0,0,3,1.0,0.0,0.0
A01333,1,0,0,1,1.0,0.0,0.0
A01335,1,0,0,1,1.0,0.0,0.0
A01339,31,0,0,31,1.0,0.0,0.0
A01341,5,0,0,5,1.0,0.0,0.0
A01343,2,0,0,2,1.0,0.0,0.0
A01344,17,0,0,17,1.0,0.0,0.0
A01349,3,0,0,3,1.0,0.0,0.0
A01350,1,0,0,1,1.0,0.0,0.0
A01353,1,0,0,1,1.0,0.0,0.0
A01355,1,0,0,1,1.0,0.0,0.0
A01356,2,0,0,2,1.0,0.0,0.0
A01358,3,0,0,3,1.0,0.0,0.0
A01361,5,0,0,5,1.0,0.0,0.0
A01362,1,0,0,1,1.0,0.0,0.0
A01364,2,0,0,2,1.0,0.0,0.0
A01378,2,0,0,2,1.0,0.0,0.0
A01382,5,0,0,5,1.0,0.0,0.0
A01383,3,0,1,4,0.75,0.0,0.25
A01390,3,0,0,3,1.0,0.0,0.0
A01391,3,0,0,3,1.0,0.0,0.0
A01404,4,0,0,4,1.0,0.0,0.0
A01405,1,0,0,1,1.0,0.0,0.0
A01414,2,0,0,2,1.0,0.0,0.0
A01415,1,0,0,1,1.0,0.0,0.0
A01422,1,0,0,1,1.0,0.0,0.0
A01430,1,0,0,1,1.0,0.0,0.0
A01443,1,0,0,1,1.0,0.0,0.0
A01445,1,0,0,1,1.0,0.0,0.0
A01451,1,0,0,1,1.0,0.0,0.0
A01454,1,0,0,1,1.0,0.0,0.0
A01458,1,0,0,1,1.0,0.0,0.0
A01462,1,0,0,1,1.0,0.0,0.0
A01466,1,0,0,1,1.0,0.0,0.0
A01467,4,0,0,4,1.0,0.0,0.0
A01470,1,0,0,1,1.0,0.0,0.0
A01472,1,0,0,1,1.0,0.0,0.0
A01473,2,0,0,2,1.0,0.0,0.0
A01479,2,0,0,2,1.0,0.0,0.0
A01482,7,0,0,7,1.0,0.0,0.0
A01484,1,0,0,1,1.0,0.0,0.0
A01485,1,0,0,1,1.0,0.0,0.0
A01487,2,0,0,2,1.0,0.0,0.0
A01494,6,0,0,6,1.0,0.0,0.0
A01496,3,0,0,3,1.0,0.0,0.0
A01497,3,0,0,3,1.0,0.0,0.0
A01498,3,0,0,3,1.0,0.0,0.0
A01499,8,0,0,8,1.0,0.0,0.0
A01500,8,0,0,8,1.0,0.0,0.0
A01501,1,0,0,1,1.0,0.0,0.0
A01516,2,0,0,2,1.0,0.0,0.0
A01520,1,0,0,1,1.0,0.0,0.0
A01525,2,0,0,2,1.0,0.0,0.0
A01528,1,0,0,1,1.0,0.0,0.0
A01542,5,0,0,5,1.0,0.0,0.0
A01543,5,0,0,5,1.0,0.0,0.0
A01544,5,0,0,5,1.0,0.0,0.0
A01547,1,0,0,1,1.0,0.0,0.0
A01553,1,0,0,1,1.0,0.0,0.0
A01554,4,0,0,4,1.0,0.0,0.0
A01557,3,0,0,3,1.0,0.0,0.0
A01559,3,0,0,3,1.0,0.0,0.0
A01561,3,0,0,3,1.0,0.0,0.0
A01565,1,0,0,1,1.0,0.0,0.0
A01570,4,0,0,4,1.0,0.0,0.0
A01572,9,0,0,9,1.0,0.0,0.0
A01576,2,0,0,2,1.0,0.0,0.0
A01579,1,0,0,1,1.0,0.0,0.0
A01581,15,0,0,15,1.0,0.0,0.0
A01582,1,0,0,1,1.0,0.0,0.0
A01585,4,0,0,4,1.0,0.0,0.0
A01588,1,0,0,1,1.0,0.0,0.0
A01601,2,0,0,2,1.0,0.0,0.0
A01606,5,0,0,5,1.0,0.0,0.0
A01608,2,0,0,2,1.0,0.0,0.0
A01611,2,0,0,2,1.0,0.0,0.0
A01615,3,0,0,3,1.0,0.0,0.0
A01616,7,0,0,7,1.0,0.0,0.0
A01618,11,0,0,11,1.0,0.0,0.0
A01619,11,0,0,11,1.0,0.0,0.0
A01622,1,0,0,1,1.0,0.0,0.0
A01642,1,0,0,1,1.0,0.0,0.0
A01646,5,0,0,5,1.0,0.0,0.0
A01648,6,0,0,6,1.0,0.0,0.0
A01650,2,0,0,2,1.0,0.0,0.0
A01656,3,0,0,3,1.0,0.0,0.0
A01659,7,0,0,7,1.0,0.0,0.0
A01662,1,0,0,1,1.0,0.0,0.0
A01669,5,0,0,5,1.0,0.0,0.0
A01670,3,0,0,3,1.0,0.0,0.0
A01671,3,0,0,3,1.0,0.0,0.0
A01673,3,0,0,3,1.0,0.0,0.0
A01676,3,0,0,3,1.0,0.0,0.0
A01677,3,0,0,3,1.0,0.0,0.0
A01682,3,0,0,3,1.0,0.0,0.0
A01683,3,0,0,3,1.0,0.0,0.0
A01684,3,0,0,3,1.0,0.0,0.0
A01689,1,0,0,1,1.0,0.0,0.0
A01692,1,0,0,1,1.0,0.0,0.0
A01696,3,0,0,3,1.0,0.0,0.0
A01697,4,0,0,4,1.0,0.0,0.0
A01700,1,0,0,1,1.0,0.0,0.0
A01703,1,0,0,1,1.0,0.0,0.0
A01706,2,0,0,2,1.0,0.0,0.0
A01710,1,0,0,1,1.0,0.0,0.0
A01713,1,0,0,1,1.0,0.0,0.0
A01719,1,0,0,1,1.0,0.0,0.0
A01722,14,0,0,14,1.0,0.0,0.0
A01723,14,0,0,14,1.0,0.0,0.0
A01738,3,0,0,3,1.0,0.0,0.0
A01741,2,0,0,2,1.0,0.0,0.0
A01747,3,0,0,3,1.0,0.0,0.0
A01748,3,0,0,3,1.0,0.0,0.0
A01753,2,0,0,2,1.0,0.0,0.0
A01754,2,0,0,2,1.0,0.0,0.0
A01756,2,0,0,2,1.0,0.0,0.0
A01763,1,0,0,1,1.0,0.0,0.0
A01766,3,0,0,3,1.0,0.0,0.0
A01767,3,0,0,3,1.0,0.0,0.0
A01770,1,0,0,1,1.0,0.0,0.0
A01772,1,0,0,1,1.0,0.0,0.0
A01777,1,0,0,1,1.0,0.0,0.0
A01779,7,0,0,7,1.0,0.0,0.0
A01789,6,0,0,6,1.0,0.0,0.0
A01790,6,0,0,6,1.0,0.0,0.0
A01796,1,0,0,1,1.0,0.0,0.0
A01803,1,0,0,1,1.0,0.0,0.0
A01804,1,0,0,1,1.0,0.0,0.0
A01815,6,0,0,6,1.0,0.0,0.0
A01820,8,0,0,8,1.0,0.0,0.0
A01834,3,0,0,3,1.0,0.0,0.0
A01837,1,0,0,1,1.0,0.0,0.0
A01841,1,0,0,1,1.0,0.0,0.0
A01843,1,0,0,1,1.0,0.0,0.0
A01847,1,0,0,1,1.0,0.0,0.0
A01848,7,0,0,7,1.0,0.0,0.0
A01852,2,0,0,2,1.0,0.0,0.0
A01856,1,0,0,1,1.0,0.0,0.0
A01859,1,0,0,1,1.0,0.0,0.0
A01863,4,0,0,4,1.0,0.0,0.0
A01869,3,0,0,3,1.0,0.0,0.0
A01876,1,0,0,1,1.0,0.0,0.0
A01882,3,0,0,3,1.0,0.0,0.0
A01888,2,0,0,2,1.0,0.0,0.0
A01890,1,0,0,1,1.0,0.0,0.0
A01892,1,0,0,1,1.0,0.0,0.0
A01912,1,0,0,1,1.0,0.0,0.0
A01929,17,0,0,17,1.0,0.0,0.0
A01932,1,0,0,1,1.0,0.0,0.0
A01942,3,0,0,3,1.0,0.0,0.0
A01951,1,0,0,1,1.0,0.0,0.0
A01971,7,0,0,7,1.0,0.0,0.0
A01973,3,0,0,3,1.0,0.0,0.0
A01974,1,0,0,1,1.0,0.0,0.0
A01981,1,0,0,1,1.0,0.0,0.0
A01986,1,0,0,1,1.0,0.0,0.0
A01996,15,0,0,15,1.0,0.0,0.0
A01997,5,0,0,5,1.0,0.0,0.0
A01999,5,0,0,5,1.0,0.0,0.0
A02002,8,0,0,8,1.0,0.0,0.0
A02003,1,0,0,1,1.0,0.0,0.0
A02004,7,0,0,7,1.0,0.0,0.0
A02013,6,0,0,6,1.0,0.0,0.0
A02014,6,0,0,6,1.0,0.0,0.0
A02016,3,0,0,3,1.0,0.0,0.0
A02023,6,0,0,6,1.0,0.0,0.0
A02028,1,0,0,1,1.0,0.0,0.0
A02037,6,0,0,6,1.0,0.0,0.0
A02042,21,0,0,21,1.0,0.0,0.0
A02044,4,0,0,4,1.0,0.0,0.0
A02045,3,0,0,3,1.0,0.0,0.0
A02046,2,0,0,2,1.0,0.0,0.0
A02047,2,0,0,2,1.0,0.0,0.0
A02048,6,0,0,6,1.0,0.0,0.0
A02049,6,0,0,6,1.0,0.0,0.0
A02050,6,0,0,6,1.0,0.0,0.0
A02054,7,0,0,7,1.0,0.0,0.0
A02056,4,0,0,4,1.0,0.0,0.0
A02057,4,0,0,4,1.0,0.0,0.0
A02058,15,0,0,15,1.0,0.0,0.0
A02059,15,0,0,15,1.0,0.0,0.0
A02061,1,0,0,1,1.0,0.0,0.0
A02062,1,0,0,1,1.0,0.0,0.0
A02063,1,0,0,1,1.0,0.0,0.0
A02064,3,0,0,3,1.0,0.0,0.0
A02066,4,0,0,4,1.0,0.0,0.0
A02067,16,0,0,16,1.0,0.0,0.0
A02068,3,0,0,3,1.0,0.0,0.0
A02069,2,0,0,2,1.0,0.0,0.0
A02074,1,0,0,1,1.0,0.0,0.0
A02077,3,0,0,3,1.0,0.0,0.0
A02078,6,0,0,6,1.0,0.0,0.0
A02081,3,0,0,3,1.0,0.0,0.0
A02082,2,0,0,2,1.0,0.0,0.0
A02084,2,0,0,2,1.0,0.0,0.0
A02087,3,0,0,3,1.0,0.0,0.0
A02088,1,0,0,1,1.0,0.0,0.0
A02092,15,0,0,15,1.0,0.0,0.0
A02094,3,0,0,3,1.0,0.0,0.0
A02095,6,0,0,6,1.0,0.0,0.0
A02096,6,0,0,6,1.0,0.0,0.0
A02098,1,0,0,1,1.0,0.0,0.0
A02099,1,0,0,1,1.0,0.0,0.0
A02101,1,0,0,1,1.0,0.0,0.0
A02104,1,0,0,1,1.0,0.0,0.0
A02116,1,0,0,1,1.0,0.0,0.0
A02118,2,0,0,2,1.0,0.0,0.0
A02119,1,0,0,1,1.0,0.0,0.0
A02120,2,0,0,2,1.0,0.0,0.0
A02123,4,0,0,4,1.0,0.0,0.0
A02131,1,0,0,1,1.0,0.0,0.0
A02134,1,0,0,1,1.0,0.0,0.0
A02137,2,0,0,2,1.0,0.0,0.0
A02138,2,0,0,2,1.0,0.0,0.0
A02140,3,0,0,3,1.0,0.0,0.0
A02142,1,0,0,1,1.0,0.0,0.0
A02146,2,0,0,2,1.0,0.0,0.0
A02148,1,0,0,1,1.0,0.0,0.0
A02162,1,0,0,1,1.0,0.0,0.0
A02164,2,0,0,2,1.0,0.0,0.0
A02168,7,0,0,7,1.0,0.0,0.0
A02169,3,0,0,3,1.0,0.0,0.0
A02172,7,0,0,7,1.0,0.0,0.0
A02173,3,0,0,3,1.0,0.0,0.0
A02178,0,0,1,1,0.0,0.0,1.0
A02179,13,0,0,13,1.0,0.0,0.0
A02181,1,0,0,1,1.0,0.0,0.0
A02182,2,0,0,2,1.0,0.0,0.0
A02183,5,0,0,5,1.0,0.0,0.0
A02184,1,0,0,1,1.0,0.0,0.0
A02186,2,0,0,2,1.0,0.0,0.0
A02188,4,0,0,4,1.0,0.0,0.0
A02189,1,0,0,1,1.0,0.0,0.0
A02190,3,0,0,3,1.0,0.0,0.0
A02191,3,0,0,3,1.0,0.0,0.0
A02192,2,0,0,2,1.0,0.0,0.0
A02193,3,0,0,3,1.0,0.0,0.0
A02196,2,0,0,2,1.0,0.0,0.0
A02198,1,0,0,1,1.0,0.0,0.0
A02203,3,0,0,3,1.0,0.0,0.0
A02205,1,0,0,1,1.0,0.0,0.0
A02208,9,0,0,9,1.0,0.0,0.0
A02210,3,0,0,3,1.0,0.0,0.0
A02211,1,0,0,1,1.0,0.0,0.0
A02218,1,0,0,1,1.0,0.0,0.0
A02223,3,0,0,3,1.0,0.0,0.0
A02224,3,0,0,3,1.0,0.0,0.0
A02226,5,0,0,5,1.0,0.0,0.0
A02228,7,0,0,7,1.0,0.0,0.0
A02230,5,0,0,5,1.0,0.0,0.0
A02231,1,0,0,1,1.0,0.0,0.0
A02234,5,0,0,5,1.0,0.0,0.0
A02237,2,0,0,2,1.0,0.0,0.0
A02238,3,0,0,3,1.0,0.0,0.0
A02239,2,0,0,2,1.0,0.0,0.0
A02240,7,0,0,7,1.0,0.0,0.0
A02241,4,0,0,4,1.0,0.0,0.0
A02243,1,0,0,1,1.0,0.0,0.0
A02251,2,0,0,2,1.0,0.0,0.0
A02252,2,0,0,2,1.0,0.0,0.0
A02253,2,0,0,2,1.0,0.0,0.0
A02254,1,0,0,1,1.0,0.0,0.0
A02261,2,0,0,2,1.0,0.0,0.0
A02268,4,0,0,4,1.0,0.0,0.0
A02271,3,0,0,3,1.0,0.0,0.0
A02278,3,0,0,3,1.0,0.0,0.0
A02286,2,0,0,2,1.0,0.0,0.0
A02291,1,0,0,1,1.0,0.0,0.0
A02292,4,0,0,4,1.0,0.0,0.0
A02293,1,0,0,1,1.0,0.0,0.0
A02294,1,0,0,1,1.0,0.0,0.0
A02297,1,0,0,1,1.0,0.0,0.0
A02298,11,0,0,11,1.0,0.0,0.0
A02302,3,0,0,3,1.0,0.0,0.0
A02303,9,0,0,9,1.0,0.0,0.0
A02305,5,0,0,5,1.0,0.0,0.0
A02311,1,0,0,1,1.0,0.0,0.0
A02312,1,0,0,1,1.0,0.0,0.0
A02315,1,0,0,1,1.0,0.0,0.0
A02316,1,0,0,1,1.0,0.0,0.0
A02325,3,0,0,3,1.0,0.0,0.0
A02329,4,0,0,4,1.0,0.0,0.0
A02330,4,0,0,4,1.0,0.0,0.0
A02331,1,0,0,1,1.0,0.0,0.0
A02336,4,0,0,4,1.0,0.0,0.0
A02342,1,0,0,1,1.0,0.0,0.0
A02343,1,0,0,1,1.0,0.0,0.0
A02346,3,0,0,3,1.0,0.0,0.0
A02348,2,0,0,2,1.0,0.0,0.0
A02351,8,0,0,8,1.0,0.0,0.0
A02352,1,0,0,1,1.0,0.0,0.0
A02353,2,0,0,2,1.0,0.0,0.0
A02354,2,0,0,2,1.0,0.0,0.0
A02355,3,0,0,3,1.0,0.0,0.0
A02356,1,0,0,1,1.0,0.0,0.0
A02359,1,0,0,1,1.0,0.0,0.0
A02362,4,0,0,4,1.0,0.0,0.0
A02363,4,0,0,4,1.0,0.0,0.0
A02366,3,0,0,3,1.0,0.0,0.0
A02369,4,0,0,4,1.0,0.0,0.0
A02376,2,0,0,2,1.0,0.0,0.0
A02377,1,0,0,1,1.0,0.0,0.0
A02379,2,0,0,2,1.0,0.0,0.0
A02382,1,0,0,1,1.0,0.0,0.0
A02383,6,0,0,6,1.0,0.0,0.0
A02384,17,0,0,17,1.0,0.0,0.0
A02385,17,0,0,17,1.0,0.0,0.0
A02387,3,0,0,3,1.0,0.0,0.0
A02388,4,0,0,4,1.0,0.0,0.0
A02389,7,0,0,7,1.0,0.0,0.0
A02391,2,0,0,2,1.0,0.0,0.0
A02393,2,0,0,2,1.0,0.0,0.0
A02394,8,0,0,8,1.0,0.0,0.0
A02395,2,0,0,2,1.0,0.0,0.0
A02397,1,0,0,1,1.0,0.0,0.0
A02398,1,0,0,1,1.0,0.0,0.0
A02401,4,0,0,4,1.0,0.0,0.0
A02402,7,0,0,7,1.0,0.0,0.0
A02403,1,0,0,1,1.0,0.0,0.0
A02404,3,0,0,3,1.0,0.0,0.0
A02405,5,0,0,5,1.0,0.0,0.0
A02407,3,1,0,4,0.75,0.25,0.0
A02411,1,0,0,1,1.0,0.0,0.0
A02415,6,0,0,6,1.0,0.0,0.0
A02416,1,0,0,1,1.0,0.0,0.0
A02417,8,0,0,8,1.0,0.0,0.0
A02418,2,0,0,2,1.0,0.0,0.0
A02420,3,0,0,3,1.0,0.0,0.0
A02422,1,0,0,1,1.0,0.0,0.0
A02423,2,0,0,2,1.0,0.0,0.0
A02424,3,0,0,3,1.0,0.0,0.0
A02425,3,0,0,3,1.0,0.0,0.0
A02428,6,0,0,6,1.0,0.0,0.0
A02429,19,1,0,20,0.95,0.05,0.0
A02430,6,0,0,6,1.0,0.0,0.0
A02431,2,0,0,2,1.0,0.0,0.0
A02432,1,0,0,1,1.0,0.0,0.0
A02434,3,0,0,3,1.0,0.0,0.0
A02436,2,0,0,2,1.0,0.0,0.0
A02439,4,0,0,4,1.0,0.0,0.0
A02440,1,0,0,1,1.0,0.0,0.0
A02441,5,0,0,5,1.0,0.0,0.0
A02442,4,0,0,4,1.0,0.0,0.0
A02443,1,0,0,1,1.0,0.0,0.0
A02445,2,0,0,2,1.0,0.0,0.0
A02451,1,0,0,1,1.0,0.0,0.0
A02452,9,0,0,9,1.0,0.0,0.0
A02453,2,0,0,2,1.0,0.0,0.0
A02454,1,0,0,1,1.0,0.0,0.0
A02458,9,0,0,9,1.0,0.0,0.0
A02459,3,0,0,3,1.0,0.0,0.0
A02460,2,0,0,2,1.0,0.0,0.0
A02462,1,0,0,1,1.0,0.0,0.0
A02463,2,0,0,2,1.0,0.0,0.0
A02466,1,0,0,1,1.0,0.0,0.0
A02467,4,0,0,4,1.0,0.0,0.0
A02468,2,0,0,2,1.0,0.0,0.0
A02472,12,0,0,12,1.0,0.0,0.0
A02473,3,0,0,3,1.0,0.0,0.0
A02474,1,0,0,1,1.0,0.0,0.0
A02476,10,0,0,10,1.0,0.0,0.0
A02477,8,0,0,8,1.0,0.0,0.0
A02478,3,0,0,3,1.0,0.0,0.0
A02479,5,0,0,5,1.0,0.0,0.0
A02480,5,0,0,5,1.0,0.0,0.0
A02481,4,0,0,4,1.0,0.0,0.0
A02482,5,0,0,5,1.0,0.0,0.0
A02484,3,0,0,3,1.0,0.0,0.0
A02485,4,0,0,4,1.0,0.0,0.0
A02489,7,0,0,7,1.0,0.0,0.0
A02490,3,0,0,3,1.0,0.0,0.0
A02491,7,0,0,7,1.0,0.0,0.0
A02494,4,0,0,4,1.0,0.0,0.0
A02495,12,0,0,12,1.0,0.0,0.0
A02496,3,0,0,3,1.0,0.0,0.0
A02498,2,0,0,2,1.0,0.0,0.0
A02499,3,0,0,3,1.0,0.0,0.0
A02500,19,0,0,19,1.0,0.0,0.0
A02502,3,0,0,3,1.0,0.0,0.0
A02504,4,0,0,4,1.0,0.0,0.0
A02509,1,0,0,1,1.0,0.0,0.0
A02510,5,0,0,5,1.0,0.0,0.0
A02511,9,0,0,9,1.0,0.0,0.0
A02512,3,0,0,3,1.0,0.0,0.0
A02513,1,0,0,1,1.0,0.0,0.0
A02515,2,0,0,2,1.0,0.0,0.0
A02519,9,0,0,9,1.0,0.0,0.0
A02521,1,0,0,1,1.0,0.0,0.0
A02522,1,0,0,1,1.0,0.0,0.0
A02523,3,0,0,3,1.0,0.0,0.0
A02524,6,0,0,6,1.0,0.0,0.0
A02527,1,0,0,1,1.0,0.0,0.0
A02528,2,0,0,2,1.0,0.0,0.0
